// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死からの	招待		
20300010	Lv10	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300011	Lv11	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300012	Lv12	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300013	Lv13	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300014	Lv14	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300015	Lv15	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300016	Lv16	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300017	Lv17	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300018	Lv18	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300019	Lv19	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300020	Lv20	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300021	Lv21	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300022	Lv22	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300023	Lv23	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300024	Lv24	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300025	Lv25	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300026	Lv26	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300027	Lv27	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300028	Lv28	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300029	Lv29	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20300030	Lv30	オロラキング	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400001	Lv1	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400002	Lv2	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400003	Lv3	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400004	Lv4	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400005	Lv5	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400006	Lv6	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400007	Lv7	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400008	Lv8	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400009	Lv9	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400010	Lv10	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400011	Lv11	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400012	Lv12	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400013	Lv13	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400014	Lv14	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400015	Lv15	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400016	Lv16	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400017	Lv17	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400018	Lv18	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400019	Lv19	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400020	Lv20	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400021	Lv21	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400022	Lv22	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400023	Lv23	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400024	Lv24	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400025	Lv25	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400026	Lv26	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400027	Lv27	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400028	Lv28	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400029	Lv29	ゴールデンチャリン	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
20400030	Lv30	オロラキング	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>デバフ回避率</color><color=ffc400>▲</color>、<color=ff7b02>デバフ持続時間</color><color=ffc400>▼</color>付与
