// key	CHAT_
c022_10_story2	Hmm... Hein ? Ça va beaucoup mieux, d'accord ?\Laisse-moi un peu respirer.
c022_10_story3	Aaah, t'as tout fait rater ! J'aurais jamais dû te faire confiance !
c022_10_true1	Comment est-ce que c'est arrivé ?\... Tu ne voudrais pas... me laisser partir, si ?
c022_10_true2	T'as fini de me soûler avec ce concours du Roi des démons ?\Va te faire voir. Je suis occupé.
c022_10_true3	J'ai besoin d'électricité pour charger ma console, et pour ça, je dois utiliser ta prise.\Ce qui veut dire... qu'on doit devenir amis ! S'il te plaît ?
c022_10_victory	Rien n'est impossible pour un vrai génie !
c022_boss_long	Désolé, j'ai pas le temps maintenant.\On discutera plus tard.
c022_boss_short	Mais tu comprends rien !
c022_ctskill	Attaque spéciale !
c022_death_1	Game over...\Flûte.
c022_death_2	Ils m'ont eu !
c022_drive	Regarde ÇA ! C'est ma super attaque spéciale !
c022_hit_1	Hé, ça fait mal !
c022_hit_2	Aah !
c022_hit_3	Gah !
c022_prskill	Timing parfait !
c022_skill	Et voilà !
c022_spa	J'adore la réalité augmentée. Il se passe un truc génial aux sources chaudes en ce moment !
c022_startbt	Hm ? Un autre combat ? Bon, d'accord.
c022_story1	C'est arrivé parce que t'as absolument aucune autorité sur tes Childs !
c022_story2	Hmm... Hein ? Ça va beaucoup mieux, d'accord ?\Laisse-moi un peu respirer.
c022_story3	Aaah, t'as tout fait rater ! J'aurais jamais dû te faire confiance !
c022_true1	Comment est-ce que c'est arrivé ?\... Tu ne voudrais pas... me laisser partir, si ?
c022_true2	T'as fini de me soûler avec ce concours du Roi des démons ?\Va te faire voir. Je suis occupé.
c022_true3	J'ai besoin d'électricité pour charger ma console, et pour ça, je dois utiliser ta prise.\Ce qui veut dire... qu'on doit devenir amis ! S'il te plaît ?
c022_victory	Rien n'est impossible pour un vrai génie !
c024_boss_long	Approchez, vous qui avez eu le malheur de naître\à une époque où les forts dévorent les faibles !
c024_boss_short	Allons-y, que la fête commence !
c024_ctskill	Agenouille-toi devant moi !
c024_death_1	Une telle fin est indigne de l'homme que j'étais.
c024_death_2	Aaaah... J'aurais tant voulu... voir ce jour arriver...
c024_drive	Regarde ! Voici la différence entre ton pouvoir et le mien !
c024_hit_1	Hmpf.
c024_hit_2	C'est tout ?
c024_hit_3	Impressionnant.
c024_prskill	Le rideau va bientôt tomber.
c024_skill	Résigne-toi à la défaite.
c024_spa	C'est plutôt agréable de souffler un peu, de temps en temps.
c024_startbt	Le rideau s'est levé. En scène !
c024_story1	C'est la première fois que je te vois.
c024_story2	Cela dit, j'admets que tu as de la chance.
c024_story3	Je ne comptais pas rester, de toute façon.\Bref, merci pour l'invitation.
c024_true1	Pour être franc, j'ignore encore ce qu'il faut pour véritablement devenir un roi. Je compte le découvrir par moi-même.
c024_true2	Tu demandes qui deviendra roi ? Pff !\Quelle question ridicule !
c024_true3	Je ne tiens pas à ce qu'on devienne proches, toi et moi.\Tu es de mon avis, je suppose ?
c024_victory	La seule issue possible.
c026_boss_long	Laissez-moi tranquille ! Je vais vous couper en deux !
c026_boss_short	Ne me touchez pas !
c026_ctskill	Dégagez !
c026_death_1	Je vais fuir ! Faut pas me chercher !
c026_death_2	Hé hé hé...
c026_drive	Dégagez de là !
c026_hit_1	Aaah !
c026_hit_2	Non !
c026_hit_3	Aaaah !
c026_prskill	Bas les pattes !
c026_skill	Hé hé hé !
c026_spa	Voilà, M. Démon ! Je vais bien vous astiquer.
c026_startbt	Ha ha ha ! Je m'amuse bien !
c026_story1	Je déteste les démons... Vous ne prévoyez pas de m'enfermer, hein ?
c026_story2	Je suis toute seule ! Je ne veux pas être enfermée !
c026_story3	Je vais vous peindre ! Je vais vous peeeeindre ! Hé hé hé ! Vous serez adorable quand j'aurai fini !
c026_true1	Ne... ne me touchez pas !\J'ai peur des démons.\Vous voulez tous m'enfermer !
c026_true2	Pourquoi est-ce que vous me fixez ? Je n'ai pas pu m'empêcher de le remarquer.\Penser à votre absence me rend un peu nerveuse... M. Démon.
c026_true3	Vous pouvez me toucher, M. Démon. Vous allez me protéger, n'est-ce pas ?\Alors je vais vous faire confiance !
c026_victory	J'ai gagné ! Hé hé hé !
c027_boss_long	La voie vers l'héroïsme est longue et dangereuse.
c027_boss_short	En garde, monstre !
c027_ctskill	Pas de quartier !
c027_death_1	Cynthia, guerrière de la justice, ne faiblit jamais !
c027_death_2	À toi de jouer, maintenant...
c027_drive	À mort les scélérats !
c027_hit_1	Aaaah !
c027_hit_2	Gah !
c027_hit_3	Aïe !
c027_prskill	Fais-moi confiance !
c027_skill	Ha !
c027_spa	Combat dans les sources chaudes !
c027_startbt	Cynthia à la rescousse !
c027_story1	La voie vers l'héroïsme est longue et dangereuse.
c027_story2	Comme si un vœu de ce genre pouvait se réaliser...
c027_story3	Hélas, le destin est un amant cruel... Mais on peut être amis, au moins, non ?
c027_true1	Tu es la plus belle personne que j'aie jamais vue.\Acceptes-tu mes sentiments ?
c027_true2	Appelle-moi dès que tu es en danger.\Je te rejoindrai en un éclair !
c027_true3	Je veux juste être ton amie.
c027_victory	Ha ha ha ! Pas besoin de me remercier.
c028_boss_long	Tu veux me défier ? Ce n'est pas ma faute si tu succombes à ma beauté.
c028_boss_short	Si tu perds, tu seras à mon service, c'est ça ?
c028_ctskill	Bouge !
c028_death_1	J'aurais dû goûter au porc sauce aigre-douce... tant que c'était possible...
c028_death_2	Ha ha ha... alors ça y est...
c028_drive	Tu vas payer de ta vie pour ton insolence !
c028_hit_1	Aaah !
c028_hit_2	Aïïïe !
c028_hit_3	Que quelqu'un me protège !
c028_prskill	Comment oses-tu ?
c028_skill	Arrière !
c028_spa	Aah, ça fait du bien ♥\Hé, qu'est-ce que tu fais là ?\Seuls les princes sont autorisés à me regarder !
c028_startbt	Je vois que ma beauté t'a enchanté !
c028_story1	J'imagine qu'il faut bien du courage à un modeste serviteur pour faire une telle requête à une princesse.\Je te félicite.
c028_story2	... Radin.
c028_story3	Ne te mets pas en colère. C'était de l'humour !\Mais merci, démon.
c028_true1	Pour toi, c'est princesse Léda.\Et n'oublie pas mes trois repas par jour !
c028_true2	En tant que serviteur, tu dois m'obéir.\Et de plus, tu auras l'insigne honneur de préparer mes repas.
c028_true3	Tu dois m'accorder toute ton attention, maintenant.\Et réponds-moi quand je te parle. Compris ?
c028_victory	C'est grâce à moi ! Incline-toi et remercie-moi !
c029_boss_long	Je suis la lumière qui guide les âmes perdues.
c029_boss_short	Ma lumière vous a-t-elle guidé ?
c029_ctskill	J'illuminerai les ténèbres pour vous.
c029_death_1	Ma lumière n'était pas assez vive...
c029_death_2	Gueuh...
c029_drive	Lumière éclatante !
c029_hit_1	Aaah !
c029_hit_2	Ce n'est rien...
c029_hit_3	Je ne perdrai pas !
c029_prskill	Quand les ténèbres s'étendent, la lumière, elle, se fait plus intense.
c029_skill	Besoin de lumière ?
c029_spa	Je vois la lune se refléter dans l'eau. Que c'est beau...
c029_startbt	J'éclairerai votre voie, où qu'elle aille, Maître.
c029_story1	Il suffit de le regarder...\Le maître est loin de ce que les gens se représentent quand ils pensent à un démon.
c029_story2	Oh. Je ne m'attendais pas à ce que vous m'interdisiez d'agir.
c029_story3	Vous êtes quelqu'un d'intègre, Maître, n'est-ce pas ?\J'ai foi en votre jugement.
c029_true1	Si je suis incapable de vaincre les ténèbres, alors je m'unirai à elles.
c029_true2	Même sur la voie la plus sombre, il y a toujours une lueur pour vous guider.
c029_true3	Maître, si vous vous perdez, fiez-vous à moi.\Je serai à vos côtés, lumineuse et immuable comme la lune.
c029_victory	Utilisez ma lumière pour vous guider.
c030_boss_long	Je sais ce qu'il se passe ensuite ! "Et là... pouf ! Tout le monde a disparu !"
c030_boss_short	Halte, ou je tire !
c030_ctskill	Au nom de ma grand-mère !
c030_death_1	Affaire classée...
c030_death_2	Qu'est-ce que j'ai négligé ?
c030_drive	Quod erat demonstrandum !
c030_hit_1	J'ai vu ça !
c030_hit_2	Gueuh...
c030_hit_3	Aïe !
c030_prskill	J'ai les preuves !
c030_skill	Et boum !
c030_spa	Hmm, c'est une affaire compliquée.
c030_startbt	Tout détective qui se respecte doit savoir se battre !
c030_story1	Comment une détective hors pair comme moi a-t-elle pu se retrouver avec un assistant aussi inutile que toi ?\Je ne m'attendais pas à Watson, mais même lui savait quand quelque chose était élémentaire.
c030_story2	Hmm, c'est un sacré paradoxe. Quelle énigme fascinante !\Quels sont les Childs qui sont "bons" à tes yeux ?
c030_story3	S'il s'avère que tu es du côté du criminel, je n'hésiterai pas.\Ça ne pose pas de problème ?
c030_true1	Bonjour, cher assistant !\Oh, quelle mine affreuse... Tu as des problèmes familiaux, ou quoi ?
c030_true2	Tu sais que ma passeuse de pacte a résolu une autre affaire ?
c030_true3	Bonjour, assistant ! On fait du meilleur travail ensemble maintenant, pas vrai ? Nous sommes les Sherlock et Watson des temps modernes.\Allez ! Il est temps de s'amuser un peu !
c030_victory	Une vraie détective n'abandonne pas avant d'avoir résolu l'affaire.
c031_boss_long	Je suis un chat ! Les chats s'enfuient !
c031_boss_short	Miaou miaou miaou !
c031_ctskill	Je peux aider !
c031_death_1	J'ai perdu...
c031_death_2	Heureuse de vous avoir connu, Maître...
c031_drive	Mia-ouu !
c031_hit_1	Argh...
c031_hit_2	Mi-aïe !
c031_hit_3	Arrêtez !
c031_prskill	Je m'en charge !
c031_skill	Miaou miaou, miaou miaou miaou !
c031_spa	Je suis peut-être une chatte,\mais j'adore l'eau chaude...
c031_startbt	Miaou miaou ♪ Une promenade, miaou ?
c031_story1	Miaouaître...\Je ne vous aime pas juste parce que vous êtes un chat...
c031_story2	Miaouaître... Vous êtes méchant !
c031_story3	C'est normal, miaou. Maître, comme je vous aime, je veux me rouler en boule à vos côtés de temps en temps.\C'est normal aussi.
c031_true1	Maître ! Quel genre de chat êtes-vous, miaou ?
c031_true2	Maître, je suis votre chatte !
c031_true3	Dès que je vous ai vu, j'ai su que j'étais votre chatte.\Pour toujours.
c031_victory	Caressez-moi, caressez-moi ! Miaou.
c032_boss_long	Je vais vous plier en deux !
c032_boss_short	J'ai tant à faire.
c032_ctskill	Une domestique n'a jamais fini son travail.
c032_death_1	Pardonnez-moi, Maître...
c032_death_2	Aaah...
c032_drive	La touche finale !
c032_hit_1	Aaah !
c032_hit_2	Aïïïe !
c032_hit_3	Baah !
c032_prskill	C'est affreux !
c032_skill	C'est parti !
c032_spa	Je vous ai fait cet œuf mollet avec l'eau des sources chaudes, Maître.
c032_startbt	Faites-moi confiance et je vous montrerai !
c032_story1	Aïe, mon dos...\Oh, Maître !
c032_story2	Tout de suite, Maître !
c032_story3	Voilà, mon gâteau chocolat-crème anglaise à la poêle est prêt !
c032_true1	Demandez-moi n'importe quoi, Maître.\Quoi que ce soit, je le ferai à la perfection. Je vous le promets !
c032_true2	*soupir*... Vous ne pouvez pas vous passer de moi, Maître, n'est-ce pas ?
c032_true3	Vous êtes le maître idéal !\Je suis ravie d'être votre Child !
c032_victory	Aïe... J'ai mal partout après cet entraînement.
c033_boss_long	Vous aussi, vous voulez être purifié ?
c033_boss_short	Permettez-moi de vous purifier.
c033_ctskill	Vous m'avez sous-estimée.
c033_death_1	Je n'y crois pas...
c033_death_2	Argh.
c033_drive	C'est terminé.
c033_hit_1	Aaah !
c033_hit_2	Argh...
c033_hit_3	Baah !
c033_prskill	Ne baissez pas votre garde.
c033_skill	Bon débarras.
c033_spa	Je sens mon cœur rajeunir.
c033_startbt	Il faut faire le nécessaire pour protéger ce qui est important.
c033_story1	Les chats, je pense.
c033_story2	Leurs cœurs sont purs aussi... Comme le vôtre, Maître.
c033_story3	Vous avez le cœur pur, Maître. Votre âme est celle d'un jeune garçon.
c033_true1	On ne peut faire confiance à personne. Ce monde n'est que mensonge...
c033_true2	Je dois protéger ceux qui ont le cœur pur. Je ne peux pas perdre.
c033_true3	Vous êtes le seul qui ne me ment jamais, Maître.\Je crois en votre pureté.
c033_victory	C'est un peu mieux.
c034_boss_long	Alors, tu veux sacrifier ta vie ?
c034_boss_short	Renonce à ta vie !
c034_ctskill	Prends ça !
c034_death_1	Ce combat... n'est pas terminé !
c034_death_2	Je n'accepterai que la victoire !
c034_drive	Il est temps d'en finir !
c034_hit_1	Ah...
c034_hit_2	De quel droit ?!
c034_hit_3	Tu me le paieras !
c034_prskill	La victoire est assurée.
c034_skill	Ridicule.
c034_spa	H-Hmpf... C'est vraiment digne d'un démon, de traîner ici sans aucune gêne...
c034_startbt	À nous la victoire !
c034_story1	Libère-moi ! Je retourne d'où je viens !\N'essaie même pas de m'arrêter !
c034_story2	Toi ! Rends-moi mon bâton !
c034_story3	Et à partir de maintenant, je te le demande...\Lors de ce combat aussi, mène-moi à la victoire.
c034_true1	Maudit démon. Tu as eu la chance de réussir à m'invoquer, mais n'imagine pas que ça fait de toi mon maître !
c034_true2	Je suis la grande sorcière Mnémosyne, et tu n'es qu'un minable démon.\Je ne comprends pas comment tu as pu m'invoquer...
c034_true3	Si tu veux être notre meneur, démon, il faut te comporter comme tel.\Nos vies sont entre tes mains.
c034_victory	C'était un beau combat.
c035_boss_long	La négociation ne suffira pas, cette fois.
c035_boss_short	Le combat m'intéresse peu.
c035_ctskill	Si vous ne voulez pas entendre raison...
c035_death_1	Cette défaite est une marque de notre amitié...
c035_death_2	Échec des négociations...
c035_drive	Un peu de respect !
c035_hit_1	Ça alors...
c035_hit_2	Aaaah !
c035_hit_3	Hii !
c035_prskill	Bon, très bien.
c035_skill	Excusez-moi.
c035_spa	Je voudrais... négocier avec le propriétaire de ces sources chaudes...
c035_startbt	J'aurais préféré qu'on soit amis...
c035_story1	J'imagine que ça pourrait prendre dix mille ans...\mais ils passeront sans doute en un éclair.
c035_story2	J'ai des nouvelles de votre famille perdue.\Je vais contacter les hôtels du coin pour ceux d'entre vous qui mourront bientôt.
c035_story3	Toute négociation demande de la confiance, alors parlez-moi.
c035_true1	Je suis sûre que vous vous ferez plein d'amis.
c035_true2	Ce ne sera pas facile de rapprocher ces deux univers...
c035_true3	Peu importe si ça prend dix mille ans.\Je finirai par y arriver !
c035_victory	Bien joué, Maître.
c036_boss_long	Si tu veux me vaincre... tu connais la suite !
c036_boss_short	Oh, quelle plaie.
c036_ctskill	C'est parti !
c036_death_1	Mes articles auront peut-être plus de valeur après ma mort...
c036_death_2	J'ai vraiment pas eu de chance cette fois...
c036_drive	Hors de mon chemin !
c036_hit_1	Quoi ?
c036_hit_2	La ferme !
c036_hit_3	Aide-moi, Nounours !
c036_prskill	Ça, c'est un vrai trésor !
c036_skill	Bas les pattes !
c036_spa	C'est une peluche, et alors ? Nounours adore prendre des bains.\Pas vrai, Nounours ?
c036_startbt	Tu as trouvé un objet de valeur ?
c036_story1	C'est la première fois que je vois ce genre de bonbons... C'est une édition limitée ?\S'il te plaît, laissez-moi te l'acheter !
c036_story2	J'y crois pas... Je refuse d'accepter ça. C'est hors de question !\Aaah !
c036_story3	Hé hé... Tu serais très surpris de voir l'intérieur de Nounours.
c036_true1	Ce n'est pas suffisant. Il me faut plus d'objets, et ils doivent être irrésistibles.
c036_true2	Ma collection avance bien, non ?\Je trouve que oui, même si personne n'est d'accord.
c036_true3	Je savais que tu avais un don pour ça.\Tu sais quoi ? Tu peux regarder ce que je garde à l'intérieur de Nounours.\Mais ne panique pas quand tu le feras.
c036_victory	Ça, ça va faire monter les prix ♪
c037_boss_long	Rentre chez ta mère, gamin.
c037_boss_short	Ne pleure pas, gamin.
c037_ctskill	Pfiou...
c037_death_1	Je n'y crois pas...
c037_death_2	Gueuh ?
c037_drive	Je n'entends rien !
c037_hit_1	E-Espèce de...
c037_hit_2	Raaah !
c037_hit_3	Tu me le paieras.
c037_prskill	Pathétique.
c037_skill	Ha ha ha !
c037_spa	Voyons, gamin. C'est loin d'être suffisant pour me motiver.
c037_startbt	Rien que des imbéciles...
c037_story1	La violence, c'est la vraie nature de l'humanité.\Que les démons s'en mêlent ou non, c'est une vérité immuable.
c037_story2	Ce ne sont pas les aboiements d'un chiot qui vont faire peur à un tigre, tu vois ?
c037_story3	T'as beau être un gamin, tu restes un démon.\Et un prétendant au trône des démons, par-dessus le marché.
c037_true1	Tu as de la chance que je t'apprécie, gamin.
c037_true2	Je n'aime pas les clichés, mais bon...\On dirait bien que l'habit ne fait vraiment pas le moine.
c037_true3	Tu ferais mieux de surpasser mes attentes.\Dans le cas contraire, ne perds pas ton temps à essayer de devenir Roi des démons.
c037_victory	Tu t'en es pris à la mauvaise personne.
c038_boss_long	Hé !\Je vous y prend, à détourner le regard !
c038_boss_short	Qu'est-ce que vous regardez ?
c038_ctskill	Ah, ça m'insupporte de voir ça !
c038_death_1	Non...\Je n'ai pas encore eu de rendez-vous avec le maître...
