// key	ITEM_NAME_	ITEM_DESCRIPTION_
11000055	調味的_高嘉人偶	注入高嘉真誠的人偶。
11000056	熱血的_維斯塔人偶	不知恐懼為何物的維斯塔人偶。
11000057	報復的_美狄亞人偶	美狄亞的人偶。它不能說話。
11000058	閃耀的_阿波羅人偶	以舞者阿波羅為原型的人偶。
11000059	求道者_以利亞人偶	充滿以利亞哲學的人偶。
11000060	創造的_巴風特人偶	巴風特的人偶。具有未來感和創意感。
11000061	你的_薩耳瑪西斯人偶	薩耳瑪西斯的人偶。這在玩具店裡可找不到。
11000062	名將_吉妮絲人偶	為取得稀世音樂家吉妮絲讚美而製作的人偶。
11000063	戰士_瓦爾基麗人偶	瓦爾基麗的人偶。真正的戰士會隨身帶著它的！
11000064	夜下少女_許普諾斯人偶	從許普諾斯的幻象世界中帶回來的人偶。
11000065	暗夜祭_梅迪人偶	頂級之選！女巫必買的人偶。
11000066	捕捉的_克拉托斯人偶	絕對是逃獄而出的克拉托斯人偶。如果看到她的話，請報警。
11000067	破壞的_塞赫麥特人偶	塞赫麥特的人偶。
11000068	灼熱的_派羅人偶	行動派男子派羅隨身攜帶的人偶。
11000069	燃燒的_菲尼克斯人偶	菲尼克斯的標誌性人偶！別跟他說這長得像他！
11000070	夢想的_黑卡蒂人偶	在黑卡蒂的夢中製作而成的人偶。
11000071	鄰居_處容人偶	以爆走的Child處容為原型的人偶。
11000072	_猶大人偶	男人中的男人，猶大的人偶。
11000073	暗夜的_提亞瑪特人偶	以無情揮舞自己刀刃的暴君提亞瑪特為原型的人偶。
11000074	再生的_兀兒肯人偶	捕捉到那股經典布偶感的兀兒肯的人偶。
11000075	聆聽的_阿瑞圖薩人偶	以草葉精靈阿瑞圖薩為原型的人偶。
11000076	狂暴的_巴耳人偶	巴耳的人偶，他似乎會把眼中所見的一切都給毀掉。
11000077	開心的_歐洛斯人偶	僅為你存在的歐洛斯人偶。
11000078	海市蜃樓_魔甘娜人偶	魔甘娜的人偶，如果她在你面前出現的話，會如同幻象一樣消失。
11000079	突擊_阿塔蘭塔人偶	帶著阿塔蘭塔正義之鎚的人偶。
11000080	花園的_伊登人偶	拿著一顆甜蘋果的伊登人偶。
11000081	奔跑的_塞莎特人偶	受雇成為傑出偵探塞莎特助手的人偶。
11000082	深淵的_塔爾塔洛斯人偶	從深淵崛起的塔爾塔洛斯的人偶。
11000083	疾走的_阿特羅波斯人偶	打破厄運的幸運阿特羅波斯人偶。
11000084	滿月_亞娜人偶	由中二病女高中生設計的亞娜人偶。
11000085	詛咒的_斯庫爾德人偶	注入命中所定詛咒的斯庫爾德人偶。
11000086	卑微的仙女_琉刻人偶	琉刻的人偶。在社會人士之間作為抒壓玩具大受歡迎。
11000087	戰士_芙麗嘉人偶	充滿芙麗嘉鬥志的人偶。
11000088	傭兵_赫克特人偶	赫克特的人偶。非常的堅固。
11000089	暗夜的_阿提蜜絲人偶	以阿提蜜絲為原型的人偶。
11000090	小不點_格蕾人偶	由人偶師格蕾本人製作的人偶。
11000091	危險的_福爾圖娜人偶	以賭徒福爾圖娜為原型的勝負人偶。
11000092	懶散的_瑪雅烏爾人偶	以超天才美少年瑪雅烏爾為原型的人偶。
11000093	欣喜的_厄俄斯人偶	以毀滅之女厄俄斯為原型的人偶。
11000094	成功的_勒達人偶	以勒達為原型的新人偶。
11000095	暗夜_塞勒涅人偶	以月之女神塞勒涅為原型的人偶。
11000096	流浪的_少女偵探人偶	以追蹤惡魔的少女偵探為原型的人偶。
11000097	黎明_普西芬尼人偶	普西芬尼交涉時擔任助手的正裝人偶。
11000098	憤怒的_摩莉甘人偶	凸顯摩莉甘女性氣質的人偶。
11000099	憂鬱的_尼曼人偶	尼曼的人偶。內有劇毒。
11000100	逆襲的_緹西福涅人偶	釋放危險魅力的緹西福涅人偶。
11000101	芬芳的_歐羅巴人偶	神似盛開之花的歐羅巴人偶。
11000102	羞怯的_弗雷希亞人偶	隨信附上的弗雷希亞人偶。
11000103	盛開的_艾拉托人偶	艾拉托的人偶。飄著玫瑰的香氣。
11000104	挑戰者_安布羅西亞人偶	喜歡安布羅西亞廚藝的人偶。
11000106	探險家_芬里爾人偶	以沙漠探險家芬里爾為原型的人偶。
11000107	努力的_奎里努斯人偶	這個人偶是奎里努斯的朋友。
11000108	巧手的_卡爾克斯人偶	卡爾克斯的人偶。看起來運氣很好。
11000109	戰場的_涅伊特人偶	戰意上升的涅伊特人偶。
11000110	無聊的_墨爾波墨涅人偶	墨爾波墨涅的人偶。裝備它時，你的聲音會煥然一新。
11000111	悲傷的_商籟人偶	商籟的人偶，喜歡表演讓聽眾悲傷的演奏。
11000112	忠誠的_雅加人偶	跟著女巫到處跑的雅加人偶。
11000113	草原的_芙蘿拉人偶	芙蘿拉的人偶。聞起來有野花香氣。
11000114	暗夜的_繆思人偶	繆思的人偶。演奏著吉他。
11000115	花園的_波摩納人偶	藏身花瓣之間的波摩納人偶。
11000116	獨白的_阿莫爾人偶	帶來愛的阿莫爾人偶。
11000117	嚴厲的_托特人偶	以整理整齊的托特為原型的人偶。
11000118	仿生人_撒拉人偶	純真機器人撒拉的人偶。
11000119	束縛的_伊絲塔人偶	自我束縛的伊絲塔人偶。
11000120	啦啦隊長_塔莉亞人偶	人偶啦啦隊塔莉亞的人偶。
11000121	流浪的_艾莉希恩人偶	身穿泳衣的艾莉希恩人偶。小心別弄丟了。
11000122	鏡之_維多莉絲人偶	在空無一人的城市中找到的維多莉絲人偶。這到底代表好運，還是…？
11000123	黎明的_斷頭台人偶	協助斷頭台行刑的人偶。
11000124	束縛的_蕾蒂人偶	神似蕾蒂生氣模樣的人偶。打破它的封印前，請先三思。
11000125	夢幻的_萬聖節人偶	在萬聖節惡夢中製作的人偶。
11000126	熱血的_阿伽門農人偶	阿伽門農的人偶。隨時隨地都做好了戰鬥準備。
11000127	獨善其身的_阿頓人偶	阿頓的人偶，無法判讀它的表情。
11000128	固執的_弗林斯人偶	皮革狂熱者弗林斯的人偶。
11000129	決戰的_提泰妮亞人偶	閃亮的提泰妮亞人偶。
11000130	小丑_伊南娜人偶	以大惡棍伊南娜為原型的人偶。
11000131	盛夏_希比人偶	希比的人偶。聞起來有「永恆的愛」琴酒香味。
11000132	閃耀的_尤娜人偶	充滿尤娜善良本性的人偶。
11000133	魯莽的_赫爾莫德人偶	在小巷中找到的赫爾莫德人偶。
11000134	模仿的_伊西斯人偶	直接由國民美少女伊西斯製作的人偶。
11000135	小公主_希栢利人偶	馴服野獸的小公主希栢利的人偶。
11000136	沉默的_厄洛斯人偶	浮現神秘微笑的厄洛斯人偶。
11000137	異界的_梅林人偶	獲得了魔術師梅林的人偶。
11000138	恍惚的_艾德拉多人偶	艾德拉多的人偶。99%純金。
11000139	不請自來的_魯道夫人偶	在魯道夫袋子裡找到的魯道夫人偶。
11000140	虛假的_海翠克人偶	顯露出了其弱點的親切海翠克人偶。
11000141	幻想的_達芙妮人偶	從遙遠的理想鄉飛來的達芙妮人偶。
11000142	電光_阿爾戈斯人偶	阿爾戈斯的人偶。等等，為什麼會是濕的？
11000143	鬥志高昂的_海克力士人偶	古代戰士海克力士的人偶。
11000144	一觸即發的_達奴人偶	唯我獨尊的達奴人偶。如果你想被燙傷的話，就摸摸她吧。
11000145	暗夜祭_泰風人偶	製作來對應萬聖節氣氛的人偶。
11000146	唱歌的_芭絲特人偶	根據芭絲特那隻貓的朦朧記憶所製作的芭絲特人偶。
11000147	做夢的_未知者人偶	製作來將未知者從夢中喚醒的未知者人偶
11000148	敬愛_皮耶塔絲人偶	穿著女僕裝的熟練問題解決專家皮耶塔絲人偶。
11000149	攔網_崔斯坦人偶	會跟崔斯坦一起變大的崔斯坦人偶。
11000150	旁觀者_奧德修斯人偶	協助奧德修斯消解工作疲勞的人偶。
11000151	守衛_安卡人偶	安卡的堅硬人偶。絕對不可能壞掉。
11000152	沉默的_妖精人偶	給予你聖誕惡夢的妖精人偶。
11000153	沉默的_紅鼻子人偶	世界最快雪橇手紅鼻子的人偶。
11000154	疾走的_瑪爾斯人偶	以暴走的瑪爾斯為原型的人偶。
11000155	浪費家_荷米斯人偶	最頂級的荷米斯人偶。
11000156	自負的_赫拉人偶	赫拉最寵愛的人偶。還很小。
11000157	無目標的_潘迪恩人偶	謙虛的潘迪恩人偶。
11000158	歌唱的_亞莉亞人偶	以永遠的偶像亞莉亞為原型的人偶。
11000159	黑炎的_赫斯提亞人偶	以炎之赫斯提亞為原型的人偶。
11000160	遲疑的_梅提斯人偶	梅提斯的人偶。不需多做解釋。
11000161	_蘭菲人偶	在天堂街中秘密販賣的蘭菲人偶。
11000162	驅魔師_尼爾提人偶	具現尼爾提心意的人偶。
11000163	無名的_賽蓮人偶	賽蓮為粉絲製作的賽蓮人偶。
11000164	未知的_桑納托斯人偶	以死亡與毀滅之色做成的桑納托斯人偶。
11000165	天真的_緒林克斯人偶	善良的緒林克斯人偶。
11000166	野生的_芭絲黛特人偶	以不是貓的芭絲黛特為原型的人偶。
11000167	優柔寡斷的_魯薩爾卡人偶	以在水中自由自在的魯薩爾卡為原型的人偶。
11000168	冒險家_艾波娜人偶	以勇敢開拓者艾波娜為原型的人偶。
11000169	獨裁的_伊莉莎白人偶	以貴婦伊莉莎白為原型的人偶。
11000170	做夢的_那伊阿得斯人偶	能在水中使用的那伊阿得斯人偶。經防水處理。
11000171	小小的_迪娜希人偶	以自由自在迪娜希為原型的人偶。
11000172	_A.I人偶	A.I的人偶。這是該記者的會說話分身。
11000173	守衛_雷德克洛斯人偶	充滿騎士品格的雷德克洛斯人偶。
11000174	傳教的_黛娜人偶	以黛娜為原型的人偶。不是什麼人都能入手的。
11000175	西方的_歐洛拉人偶	歐洛拉的人偶，像新星一樣閃耀著光芒。
11000176	白翼的_迪亞布羅人偶	迪亞布羅的人偶。有四支眼睛。
11000177	沸騰的_黑帝斯人偶	黑帝斯的人偶，只剩下一顆頭和翅膀，其他部分都被燒掉了。
11000178	惡棍_亞巴頓人偶	以戰鬥機器亞巴頓為原型的人偶。
11000179	藍暗影_奧爾加人偶	以夜行保護色進行偽裝的奧爾加人偶。
11000180	魔方_摩亞人偶	含有多個滾動方塊的合體型態人偶。
11000181	沉著的_邁達斯人偶	邁達斯的人偶。派對的完美用品。
11000182	月光_狼人人偶	有著鬼祟狼影的狼人人偶。
11000183	冰刃_尤彌爾人偶	至寒之冰製成的尤彌爾人偶。
11000184	正義的_瑪弗德特人偶	警察是你的夥伴。正義伙伴瑪弗德特的人偶。
11000185	情報員_布朗尼人偶	為布朗尼收集情報的人偶。
11000186	和諧的_梅芙人偶	萬聖節偶像的可愛人偶。
11000187	欺瞞的_坎普斯人偶	坎普斯的人偶。是別人送的聖誕禮物。
11000188	沙漠的_荷魯斯人偶	荷魯斯的人偶，他不怕熱和太陽。
11000189	虛幻的_迪朗達爾人偶	迪朗達爾的人偶。充滿了品味。
11000191	祈禱的_鉢里人偶	向神祈禱的鉢里人偶。
11000192	轉世的_柳道士人偶	以柳道士藍色和服製作的人偶。
11000193	淨火的_狄蜜特人偶	降低狄蜜特憤怒的可愛人偶。
11000194	迷失的_瑪亞特人偶	充滿狂信徒扭曲信念的瑪亞特人偶。
11000195	_弗雷人偶	弗雷的人偶。穿網格T恤很好看。
11000196	君臨_梅杜莎人偶	有著美杜莎優雅品格的人偶。
11000197	禁忌的_夏娃人偶	夏娃的人偶。如果它內建GPS的話就好了。
11000198	陽光的_嫦娥人偶	回憶春天的嫦娥人偶。
11000199	有野心的_瑪門人偶	穿著華麗的瑪門人偶。
11000200	小試身手_朱庇特人偶	每個紳士都想要的迷人人偶。
11000201	輪迴的_克麗歐佩特拉人偶	考慮到荷魯斯喜好的克麗歐佩特拉人偶。
11000202	不屈的_自請妃人偶	拿著復古火砲的自請妃人偶。
11000204	女僕_摩根人偶	維爾德製作的摩根人偶。
11000205	渴望的_維爾德人偶	維爾德的秘書人偶。
11000206	魔術師_艾麗人偶	艾麗的萬聖節人偶。
11000207	榮耀的_米里娜人偶	米里娜的可愛人偶。
11000208	盲信的_盧茵人偶	盧茵的人偶。\可愛的外表是重點。
11000209	淑女_巴托里人偶	據說是巴托里伴侶所製作的人偶。\還原度相當驚人。
11000210	指引者_麗塔人偶	夢見只有人偶的天國的麗塔人偶。\據說陪伴在身邊的蛇也是玩偶。
11000211	嘲笑的_提爾鋒人偶	提爾鋒人偶的馬卡龍專用刀。
11000212	偽君子_巴貝爾人偶	這個可愛的人偶裡面裝著漆黑的棉花。
11000213	神秘的_薩圖恩♥人偶	紀念薩圖恩♥出道的人偶。\只要碰觸它就會唱歌。
11000214	努力家_娜普圖♥人偶	紀念娜普圖♥出道的人偶。\內含天使之翼。
11000215	漂亮_瑪爾斯♥人偶	紀念瑪爾斯♥出道的人偶。\有著香甜的氣息。
11000216	天真_維納斯♥人偶	紀念維納斯♥出道的人偶。\角是重點。
11000217	聖女_妮可人偶	在妮可袋子裡找到的人偶。\這個袋子裡會有更小的人偶嗎？
11000218	引人注目的艾修人偶	艾修張開雙翼的人偶。\沒有飛行功能。
11000220	神槍手希爾德人偶	由希爾德本人製作的兒童人偶。
11000221	暗光的_凱布利人偶	凱布利孤身一人時親手製作的人偶，用來分散孤獨感。
11000222	仲夏秋牡丹人偶	秋牡丹賭贏時的人偶。\會奪走持有人的好運。
11000224	田園的_潘人偶	總是待在其他人偶後方，照看著其他人偶的潘人偶。
11000227	魅惑的_赫克特人偶	做來提升世界人偶水準的赫克特人偶。
11000228	古弦樂師自請妃人偶	溫柔彈奏著新羅琴的自請妃人偶。
11000229	匆忙的_奧弗伊斯人偶	因為它討厭落於人後\所以永遠都擺在最前方。
2010013	休閒T恤	一件潮流T恤，中間寫著標語。\"SOLD OUT"
2010014	休閒T恤	一件潮流T恤，中間寫著標語。\"SOLD OUT"
2010015	休閒T恤	一件潮流T恤，中間寫著標語。\"SOLD OUT"
2010023	夏威夷襯衫	印刷上了南國花卉盛開的獨特設計。\要穿上它需要一點勇氣。
2010024	夏威夷襯衫	印刷上了南國花卉盛開的獨特設計。\要穿上它需要一點勇氣。
2010025	夏威夷襯衫	印刷上了南國花卉盛開的獨特設計。\要穿上它需要一點勇氣。
2010033	老爸的運動汗衫	又舊又髒的老爹運動衫。\當兒子見到父親穿著這件衣服慢跑時，心裡在想什麼呢？
2010034	老爸的運動汗衫	又舊又髒的老爹運動衫。\當兒子見到父親穿著這件衣服慢跑時，心裡在想什麼呢？
2010035	老爸的運動汗衫	又舊又髒的老爹運動衫。\當兒子見到父親穿著這件衣服慢跑時，心裡在想什麼呢？
2020043	復古背心	某個流行教主所推薦的單品。\穿著這個去聯誼的話，很容易就會被人拒絕。
2020044	復古背心	某個流行教主所推薦的單品。\穿著這個去聯誼的話，很容易就會被人拒絕。
2020045	復古背心	某個流行教主所推薦的單品。\穿著這個去聯誼的話，很容易就會被人拒絕。
2020053	奶奶的圍巾	由祖母飽含愛意一針一針細心織出的毛線圍巾。\看來祖母的女子力仍寶刀未老啊。
2020054	奶奶的圍巾	由祖母飽含愛意一針一針細心織出的毛線圍巾。\看來祖母的女子力仍寶刀未老啊。
2020055	奶奶的圍巾	由祖母飽含愛意一針一針細心織出的毛線圍巾。\看來祖母的女子力仍寶刀未老啊。
2020063	睡褲	用柔軟的純棉製成的褲子，\但穿上它並不會特別容易進入夢鄉。
2020064	睡褲	用柔軟的純棉製成的褲子，\但穿上它並不會特別容易進入夢鄉。
