// key	CHAT_
c029_hit_1	Aaah!
c029_hit_2	This is nothing...
c029_hit_3	I won't lose!
c029_prskill	As darkness swells, so too does the light grow ever more radiant.
c029_skill	Do you need a light?
c029_spa	My, I can see the moon reflected in the water. How beautiful...
c029_startbt	I shall illuminate your path, wherever it may lead, master.
c029_story1	As evidence...\Master looks nothing like the demons that most people imagine.
c029_story2	Oh. I wasn't expecting to have my actions prohibited.
c029_story3	You're a person of integrity, aren't you, master? I trust you to exercise good judgment.
c029_true1	If I cannot defeat the darkness, I shall embrace it as if it were a part of me.
c029_true2	Even the darkest path will always\have a glimmer of light to guide the way.
c029_true3	If you are ever lost, master, then look to me.\I shall remain by your side, bright and steadfast as the moon.
c029_victory	Please, use my light to guide your way.
c030_boss_long	I know what happens next! "And then...poof! Everyone was gone!"
c030_boss_short	Halt, or I'll shoot!
c030_ctskill	In the name of my Grandma!
c030_death_1	This was one cold case...
c030_death_2	What could I have overlooked?
c030_drive	Quod erat demonstrandum!
c030_hit_1	I saw that!
c030_hit_2	Gah...
c030_hit_3	Ow!
c030_prskill	I've got the evidence!
c030_skill	Kaboom!
c030_spa	Hmm, this is a tough case to crack.
c030_startbt	Every good detective can hold their own in a fight!
c030_story1	How did a world-class detective like me wind up with a useless assistant like you?\I'm not expecting you to be like Watson, but after studying long enough, even he knew when something was elementary.
c030_story2	Heh, this is quite the paradox. A fascinating conundrum!\What sort of Child do you consider to be "good"?
c030_story3	If you turn out to be on the criminal's side,\I won't hesitate.\Is that okay with you?
c030_true1	Good day, my assistant!\Oh my, that look on your face... Are you being neglected at home or something?
c030_true2	Did you hear how my pactmaker cracked another case?
c030_true3	Hello, my assistant! We work together much better now, don't you think? We're like a modern-day Sherlock and Watson.\Now, come on! It's time to go have some fun!
c030_victory	A true detective never gives up until the case is closed.
c031_boss_long	I'm a cat! Cats run away!
c031_boss_short	Meow meow meow!
c031_ctskill	I'll help!
c031_death_1	I lost...
c031_death_2	I'm glad I met you, master...
c031_drive	Mee-yow!
c031_hit_1	Urgh...
c031_hit_2	Meouch!
c031_hit_3	Stop that!
c031_prskill	I've got this!
c031_skill	Meow meow, meow meow meow!
c031_spa	I may be a cat...\But I also love hot water...
c031_startbt	Meow meow ♪ Out for a walk, meow?
c031_story1	Meowster...\I don't like you just because you're a cat...
c031_story2	Master... You're mean!
c031_story3	That's normal, meow. And because I like you, master, I want to curl up and relax around you sometimes.\That's normal too.
c031_true1	Master! What kind of cat are you, meow?
c031_true2	I'm your cat, master!
c031_true3	From the moment we met, I knew I was your cat.\And I always will be!
c031_victory	Pet me, pet me! Meow.
c032_boss_long	I'll tidy you up!
c032_boss_short	I'm so busy.
c032_ctskill	A maid's work is never done.
c032_death_1	Please forgive me, master...
c032_death_2	Aaah...
c032_drive	The finishing touch!
c032_hit_1	Aaah!
c032_hit_2	Owww!
c032_hit_3	Eeek!
c032_prskill	How horrid!
c032_skill	There we go!
c032_spa	I used the hot spring water to make this soft-boiled egg for you, master.
c032_startbt	Put your faith in me, and I'll show you!
c032_story1	Ow, my stomach...\Oh, Master!
c032_story2	Coming right up, Master!
c032_story3	At last, my stir-fried custard chocolate cake is done!
c032_true1	Ask anything you wish of me, master! No matter the job, I'll do it perfectly. That's a promise!
c032_true2	*sigh*...\You really are helpless without me, aren't you, master?
c032_true3	You're the perfect master for me!\I'm so glad I'm your Child!
c032_victory	Ouch... My whole body hurts after that workout.
c033_boss_long	Do you wish to rid yourself of impurities too?
c033_boss_short	Allow me to cleanse you.
c033_ctskill	You underestimated me.
c033_death_1	I cannot believe this...
c033_death_2	Ugh.
c033_drive	This is the end.
c033_hit_1	Aaah!
c033_hit_2	Ugh...
c033_hit_3	Eeek!
c033_prskill	Don't let your guard down.
c033_skill	Away with you.
c033_spa	I can feel my heart rejuvenating.
c033_startbt	This is what must be done to protect what is important.
c033_story1	That would be...cats.
c033_story2	They, too, are pure of heart... Like you, master.
c033_story3	You are pure of heart, master. You still possess the soul of a young boy.
c033_true1	You cannot trust anyone. This world is nothing but lies...
c033_true2	I must protect all who are pure of heart. I cannot afford to lose.
c033_true3	You are the only one who never lies to me, master.\I believe in that purity of yours.
c033_victory	That's a little better.
c034_boss_long	I trust you're ready to throw your life away?
c034_boss_short	Lay down your life!
c034_ctskill	Take this!
c034_death_1	This battle...is not yet over!
c034_death_2	Nothing but victory shall suffice!
c034_drive	Time to end this!
c034_hit_1	Ah—
c034_hit_2	How dare you!
c034_hit_3	You'll pay for that!
c034_prskill	Victory is assured.
c034_skill	Ridiculous.
c034_spa	H-Hmph... You really must be a demon, to come traipsing here so shamelessly.
c034_startbt	Victory is ours!
c034_story1	Release me! I'm going back to my own land!\Don't think you can stop me!
c034_story2	You! Return my staff!
c034_story3	And from this point forward, I am asking you...\In this battle as well, lead me to victory.
c034_true1	Accursed demon.\You may have been fortunate enough to summon me, but don't think that makes you my master!
c034_true2	I am the great sorceress, Mnemosyne, and you are but a lowly demon.\How you ever managed to summon me is beyond my reckoning...
c034_true3	If you mean to lead us, demon, then act like a leader.\Our lives are in your hands, after all.
c034_victory	That battle was well-fought.
c035_boss_long	It seems we will not be able to resolve this with words alone.
c035_boss_short	I care little for battle.
c035_ctskill	If you won't listen to reason...
c035_death_1	May this defeat serve as a mark of our friendship...
c035_death_2	Negotiations have failed...
c035_drive	Show some respect!
c035_hit_1	Well, now...
c035_hit_2	Waaah!
c035_hit_3	Eee!
c035_prskill	Very well, then.
c035_skill	Pardon me.
c035_spa	I would like to...negotiate with the owner of this hot spring...
c035_startbt	I wish we could have met as friends...
c035_story1	I suppose it might take ten thousand years...\But they will surely pass in no time.
c035_story2	I bring news of your departed family.\For those of you who will be dying soon, I shall check the local hotels.
c035_story3	Negotiations are rooted in trust,\so talk to me.
c035_true1	I'm sure you'll make lots of friends.
c035_true2	Bridging these two realms won't be easy...
c035_true3	I don't care if it takes ten thousand years. I WILL make this wish come true.
c035_victory	Well done, master.
c036_boss_long	If you want to get past me...you know what comes next, right?
c036_boss_short	Ugh, what a pain.
c036_ctskill	Here goes!
c036_death_1	Maybe my goods will be more valuable once I'm gone...
c036_death_2	Guess I really pulled the short straw this time...
c036_drive	Outta my way!
c036_hit_1	Wha?!
c036_hit_2	Quit it!
c036_hit_3	Help me, Bear-Bear!
c036_prskill	Now THIS is what I call treasure!
c036_skill	Hands off the goods!
c036_spa	So what if he's a stuffed animal? Bear-Bear still loves taking baths.\Right, Bear-Bear?
c036_startbt	Did you find something valuable?
c036_story1	I've never seen that kind of candy before... Is it a limited edition? Please, you've gotta let me buy it from you!
c036_story2	I...I can't believe you... I won't accept this. I won't!\Waaah!
c036_story3	Hehe, you're gonna be so surprised once you see Bear-Bear's insides.
c036_true1	This isn't enough.\I need a lot more goods, and they've gotta have universal appeal.
c036_true2	Isn't my collection coming along great?\I think it is, even if no one else does.
c036_true3	I knew you had a knack for this.\Tell you what: You can see what I'm keeping in Bear-Bear any time.\Just don't freak out when you look inside.
c036_victory	This oughta drive up the price a lot ♪
c037_boss_long	Run home to your mommy, kid.
c037_boss_short	Don't cry, kid.
c037_ctskill	Phew...
c037_death_1	I can't believe I let this happen...
c037_death_2	Guh?!
c037_drive	I can't hear you!
c037_hit_1	Y-You little...
c037_hit_2	Yaaah!
c037_hit_3	You're gonna pay for that.
c037_prskill	Pathetic.
c037_skill	Hahaha!
c037_spa	Come on, kid. This isn't nearly enough to get me fired up.
c037_startbt	Nothing but fools...
c037_story1	The true nature of all humankind can be found in its proclivity for violence.\No matter the deity reigning overhead this never changes.
c037_story2	A tiger won't budge even if a little dog barks at it right?
c037_story3	Even a brat of a demon is still a demon.\As Archfiend candidates, you and I are the same.
c037_true1	You're lucky I took a liking to you, kid.
c037_true2	I don't usually go for cliches, but what the hell.\Turns out you really can't judge a book by its cover.
c037_true3	You'd better surpass my wildest expectations.\If you can't, don't even waste your time trying to become the Archfiend.
c037_victory	You picked the wrong guy to tussle with.
c038_boss_long	Hey!\Don't you dare glance away!
c038_boss_short	Where are you looking?!
c038_ctskill	I can't stand to even look!
c038_death_1	No, not yet...\I haven't gone on a date with Master yet...
c038_death_2	Aaah!
c038_drive	The Master is mine!
c038_hit_1	Owww!
c038_hit_2	Agh!
c038_hit_3	Stop it!
c038_prskill	Look at meee!
c038_skill	Yah!
c038_spa	Oooh? How long have you been staring from over there?
c038_startbt	Huh? You're not inviting me on a date?
c038_story1	Master, Master!\Notice anything different about me?
c038_story2	You're so cold, Master... *sniff*\This is nothing like the romance I always dreamed of. You're so boring.
c038_story3	I was planning to wait and propose more romantically after you became the Archfiend!
c038_true1	How callous can you be?\Here I am, a beautiful, cute, sexy Child who's madly in love with you, and this is how you treat me?!
c038_true2	You're such an infidel!\Yeah? Well if you're not, then explain to me why you're so nice to the other Childs?
c038_true3	*sigh* Talk about playing hard to get.\But that's exactly why I'm going to make him mine.
c038_victory	You're overwhelmingly grateful to me, right?
c039_boss_long	You regret meeting me, don't you?
c039_boss_short	Don't underestimate me!
c039_ctskill	Bring it on, if you want.
c039_death_1	If you don't like me, just say so...
c039_death_2	Guh...
c039_drive	You'll never beat me!
c039_hit_1	That ticks me off!
c039_hit_2	Aaah!
c039_hit_3	That hurts!
c039_prskill	Get ready!
c039_skill	Where do you think you're going?!
c039_spa	I-I'll hit you if you keep staring like that...
c039_startbt	You're not getting away!
c039_story1	You think I'm dull, don't you?\You think that I'm snooty and put myself on a pedestal, don't you?!
c039_story2	You're just a kid! Where do you get off saying things like that?!\Did you really think you could win me over so easily?
c039_story3	Not only am I the most unpopular Child in the world...I even fell for my master. What's wrong with me?
c039_true1	I'll never date you, no matter how much you spend on me!
c039_true2	Be honest: You don't actually like me much either, do you?
c039_true3	It doesn't matter if you like me or not.\I decided I'm going to love you anyway!
c039_victory	Don't count on me helping you again.
c040_boss_long	Are you prepared to pay the price for your crimes?
c040_boss_short	All are equal in the eyes of the law.
c040_ctskill	What a pain.
c040_death_1	I'll punish you next time...
c040_death_2	This must be my own punishment...
c040_drive	Commence execution!
c040_hit_1	Aaah!
c040_hit_2	Aaah!
c040_hit_3	Ngh!
c040_prskill	This won't take long.
c040_skill	Give it up.
c040_spa	Peeping on me in the bath?\You really are evil.
c040_startbt	All shall be punished fairly.
c040_story1	A picture is worth a thousand words.\Take a look at them, and you'll soon see where you went wrong.
c040_story2	As long as there's room for consideration...\I suppose her punishment can wait for another time.
c040_story3	...You're far too soft, Master.
c040_true1	Normally, a Child would never interfere with their master.\But I'll make an exception for you.
c040_true2	You really don't know when to mind your own business, do you?\That kindness is going to get you hurt someday, master.
c040_true3	"When in Rome, do as the Romans do."\I'm still not sure what that means, but I'll go along with what you say, master.
c040_victory	Justice always wins?
c041_boss_long	Go ahead and struggle.
c041_boss_short	This is so exciting.
c041_ctskill	Is that all?
c041_death_1	I can't die here...
c041_death_2	That was...a little much...
c041_drive	This is it!
c041_hit_1	Heh!
c041_hit_2	That hurts!
c041_hit_3	I need more.
c041_prskill	Cry out in pain!
c041_skill	This is stupid!
c041_spa	Muah.
c041_startbt	Welcome to the land of blood and murder!
c041_story1	Did you enjoy my little event, short stuff?
c041_story2	You need more excitement in your life,\short stuff.
c041_story3	I've got some time to spare right now.\Wanna see which of us is stronger again?
c041_true1	And here I got my hopes up, since you're a demon and all.\Some fun you turned out to be, short stuff.
c041_true2	Justice? Peace? None of that actually means anything.\You're just living life in a way that suits you.
c041_true3	There's nothing you want? Don't give me that crap.\Everybody wants something. Besides, aren't you a demon?
