// key	ITEM_NAME_	ITEM_DESCRIPTION_
10000101	落とした髪の毛	髪の毛一本一本に魂の痕跡が宿っている。
11000059	求道者_エリオスパペット	エリオスの哲学が込められたパペット。
11000060	創造の_バフォメットパペット	未来的で創造的なバフォメットのパペット。
11000061	あなたの_サルマキスパペット	おもちゃ屋では購入できないサルマキスのパペット。
11000062	名将_ゲニウスパペット	希代の音楽家ゲニウスを称えるために作られたパペット。
11000063	戦士_ヴァルキリーパペット	真の戦士なら必須！ヴァルキリーのパペット。
11000064	夜の娘_ヒュプノスパペット	ヒュプノスが夢の世界から持ってきたパペット。
11000065	夜祭り_メディアパペット	大人気！魔女の必須パペット。
11000066	捕縛の_クラトスパペット	脱獄したに違いないクラトスのパペット。発見次第、通報してください。
11000067	破壊の_セクメトパペット	破壊の戦士セクメトのパペット。
11000068	熱い_ファイロパペット	ホットな男ファイロが肌身離さず持っているパペット。
11000069	熱い_フェニックスパペット	似ていると言うな！フェニックスのシグネイチャーパペット！
11000070	夢見る_ヘカテーパペット	ヘカテーの夢の中で作られたパペット。
11000071	近所の_処容パペット	爆走するチャイルド、処容を模したパペット。
11000072	_ユダパペット	真の男ユダのパペット。
11000073	夜の_ティアマトパペット	無慈悲に刀を振るう暴君ティアマトを模したパペット。
11000074	再生の_ヴァルカンパペット	クラシックなマペットの心を捕らえるヴァルカンのパペット。
11000075	聴音の_アレトゥーサパペット	草の葉の精霊、アレトゥーサを模したパペット。
11000076	狂乱の_バアルパペット	何でも破壊してしまいそうなバアルのパペット。
11000077	嬉しい_エウロスパペット	ただあなただけのためのエウロスのパペット。
11000078	蜃気楼_モルガナパペット	目の前に現れてはすぐに消えてしまう儚いイメージのモルガナのパペット。
11000079	突撃_アタランテパペット	アタランテの正義のハンマーを持ったパペット。
11000080	花園の_イズンパペット	甘いリンゴを持ったイズンのパペット。
11000081	走る_セシャトパペット	名探偵セシャトの助手を務めるパペット。
11000082	深淵の_タルタロスパペット	深淵から降臨したタルタロスのパペット。
11000083	疾走の_アトロポスパペット	ジンクスを撥ね退ける幸運のアトロポスのパペット。
11000084	満月の_ヤナパペット	中二病少女の妄想が詰まったヤナのパペット。
11000085	呪いの_スクルドパペット	運命の呪いが込められたスクルドのパペット。
11000086	下級ニンフ_レウケパペット	レウケのパペット。ストレス解消用に社会人の間で流行っている。
11000087	戦士_フリーガパペット	フリーガの闘志が込められたパペット。
11000088	傭兵_ヘクトルパペット	耐久性に優れたヘクトルのパペット。
11000089	闇夜の_アルテミスパペット	月に照らされ光るナイトドレスを身にまとったアルテミスを模したパペット。
11000090	ちび_コレーパペット	人形師コレーが直接作ったパペット。
11000091	危険な_フォルトゥナパペット	ギャンブラーフォルトゥナを模した勝負パペット。
11000092	怠惰の_マヤウェルパペット	スーパー天才美少年マヤウェルを模したパペット。
11000093	歓喜の_オーロラパペット	破壊少女オーロラを模したパペット。
11000094	成功した_レダパペット	レダ姫を模した新作のパペット。
11000095	夜の_セレーネパペット	月の女神セレーネを模したパペット。
11000096	さすらいの_少女探偵パペット	悪魔を追う少女探偵を模したパペット。
11000097	明け方_ベルセポネパペット	ベルセポネに付き添い、交渉の場でサポートするパペット。
11000098	憤怒の_モリーユパペット	モリーユの女性らしさを際立たせたパペット。
11000099	憂鬱な_ネヴァンパペット	毒を宿したネヴァンのパペット。
11000100	逆襲の_ティシフォネパペット	危険な魅力を放つティシフォネのパペット。
11000101	香る_エウロペパペット	満開の花に似たエウロペのパペット。
11000102	内気な_フリージアパペット	手紙と一緒に渡したいフリージアのパペット。
11000103	開花の_エラトパペット	バラの香りが漂うエラトのパペット。
11000104	挑戦の_アムブロシアパペット	アムブロシアの料理が大好物なパペット。
11000106	探索者_フェンリルパペット	砂漠を探索するフェンリルを模したパペット。
11000107	頑張る_キリヌスパペット	パペットはキリヌスの友達。
11000108	技巧の_カルカスパペット	なぜか運が良くなりそうなカルカスのパペット。
11000109	戦場の_ネイトパペット	戦闘意欲が上昇するネイトのパペット。
11000110	退屈な_メルポメネパペット	メルポメネのパペット。装着すると声がアップデートされる。
11000111	悲しみの_ソネットパペット	聴衆を悲しませる演奏を楽しむソネットのパペット。
11000112	誠実な_ヤーガパペット	魔女から生まれたヤーガのパペット。
11000113	野原の_フローラパペット	野花の香り漂うフローラのパペット。
11000114	夜の_ミューズパペット	ギターを弾くミューズのパペット。
11000115	花園の_ポモナパペット	花びらの中に隠れていたポモナのパペット。
11000116	独白の_アモールパペット	愛をもたらすアモールのパペット。
11000117	厳しい_トートパペット	整理されたトートを模したパペット。
11000118	アンドロイド_サラパペット	無邪気なアンドロイド、サラのパペット。
11000119	束縛の_イシュタルパペット	自らを束縛したイシュタルのパペット。
11000120	応援団_タリアパペット	パペットたちのチアリーダー、タリアのパペット。
11000121	流浪の_エリシオンパペット	水着を着たエリシオンのパペット。なくさないよう注意しよう。
11000122	鏡の_ビクトリスパペット	ひとけのない路地裏でビクトリスのパペットを見つけた。果たしてこれはラッキーなのか？
11000123	夜明けの_ギロチンパペット	ギロチンのお手伝いをするパペット
11000124	束縛の_レディパペット	マッドレディに似たパペット。封印を解除する前にもう一度考えよう。
11000125	ドリーム_ハロウィンパペット	ハロウィンの悪夢で作られたパペット。
11000126	血闘の_アガメムノンパペット	戦う準備万全のアガメムノンのパペット。
11000127	独善的な_アテンパペット	表情が読めないアテンのパペット。
11000128	執念の_フリンスパペット	レザースーツ好きのフリンスのパペット。
11000129	決戦の_ティタニアパペット	キラキラ輝くティタニアのパペット。
11000130	道化師_イナンナパペット	大悪党イナンナを模したパペット。
11000131	真夏の_ヘーベパペット	《色あせぬ恋》ジンの香りが感じられるヘーベのパペット。
11000132	輝く_ユーナパペット	ユーナの優しい心が感じられるユーナのパペット。
11000133	蛮勇の_ヘルモッドパペット	裏通りで拾ってきたヘルモッドのパペット。
11000134	模倣する_イシスパペット	国民的美少女イシスが自作した手作りパペット。
11000135	小公女_キュベレーパペット	野獣を手懐ける小公女キュベレーのパペット。
11000136	沈黙の_ゼロスパペット	謎めいた微笑を浮かべたゼロスのパペット。
11000137	異界の_マーリンパペット	魔法使いマーリンのパペットを獲得した。
11000138	恍惚の_エルドラドパペット	金99％のエルドラドのパペット。
11000139	招かれざる客_ルドルフパペット	ルドルフの袋から見つかったルドルフのパペット。
11000140	フェイク_ハットトリックパペット	弱点がどこかを知らせるハットトリックの親切なパペット。
11000141	幻想の_ダフネパペット	遠い理想郷から飛んできたダフネのパペット。
11000142	電光の_アルゲースパペット	なぜか濡れてしまったアルゲースのパペット。
11000143	闘志の_ヘラクレスパペット	古代の戦士、ヘラクレスのパペット。
