// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死亡	邀約	0	
20300013	Lv.13	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300014	Lv.14	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300015	Lv.15	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300016	Lv.16	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300017	Lv.17	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300018	Lv.18	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300019	Lv.19	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300020	Lv.20	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300021	Lv.21	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300022	Lv.22	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300023	Lv.23	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300024	Lv.24	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300025	Lv.25	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300026	Lv.26	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300027	Lv.27	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300028	Lv.28	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300029	Lv.29	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20300030	Lv.30	歐洛拉王	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400001	Lv.1	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400002	Lv.2	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400003	Lv.3	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400004	Lv.4	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400005	Lv.5	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400006	Lv.6	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400007	Lv.7	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400008	Lv.8	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400009	Lv.9	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400010	Lv.10	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400011	Lv.11	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400012	Lv.12	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400013	Lv.13	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400014	Lv.14	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400015	Lv.15	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400016	Lv.16	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400017	Lv.17	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400018	Lv.18	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400019	Lv.19	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400020	Lv.20	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400021	Lv.21	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400022	Lv.22	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400023	Lv.23	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400024	Lv.24	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400025	Lv.25	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400026	Lv.26	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400027	Lv.27	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400028	Lv.28	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400029	Lv.29	黃金查爾斯	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20400030	Lv.30	歐洛拉王	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500001	Lv.1	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500002	Lv.2	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500003	Lv.3	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500004	Lv.4	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500005	Lv.5	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500006	Lv.6	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500007	Lv.7	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500008	Lv.8	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500009	Lv.9	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500010	Lv.10	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500011	Lv.11	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500012	Lv.12	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500013	Lv.13	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500014	Lv.14	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500015	Lv.15	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
20500016	Lv.16	黃金的_歐洛拉米	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>、\<color=ff7b02>減益迴避率</color><color=ffc400>↑</color>、<color=ff7b02>減益持續時間</color><color=ffc400>↓</color>
