// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	การเชื้อเชิญ	จากความตาย		
20200014	เลเวล 14	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200015	เลเวล 15	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200016	เลเวล 16	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200017	เลเวล 17	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200018	เลเวล 18	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200019	เลเวล 19	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200020	เลเวล 20	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200021	เลเวล 21	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200022	เลเวล 22	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200023	เลเวล 23	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200024	เลเวล 24	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200025	เลเวล 25	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200026	เลเวล 26	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200027	เลเวล 27	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200028	เลเวล 28	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200029	เลเวล 29	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20200030	เลเวล 30	ออโรร่าคิง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20300001	เลเวล 1	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20300002	เลเวล 2	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20300003	เลเวล 3	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20300004	เลเวล 4	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20300005	เลเวล 5	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20300006	เลเวล 6	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20300007	เลเวล 7	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20300008	เลเวล 8	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
20300009	เลเวล 9	ชาร์ลส์สีทอง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color> <color=ffc400>↑</color>,\<color=ff7b02>อัตราการหลบหลีกดีบัฟ</color> <color=ffc400>↑</color>, <color=ff7b02>เวลาดีบัฟ</color> <color=ffc400>↓</color>
